Geneid,SRX6700162,SRX6700163,SRX6700164,SRX6700165,SRX6700166,SRX6700168,SRX6700169,SRX6700170,SRX6700171,SRX6700172,SRX6700173,SRX6700174,SRX6700175,SRX6700176,SRX6700177,SRX6700178,SRX6700179,SRX6700180,SRX6700181,SRX6700182,SRX6700183,SRX6700184,SRX6700185
ZMO2_RS07255,3.3939561394817996,3.035989012238697,3.469740282857187,3.770104960312181,3.59276045409738,3.6938130094461084,2.3888736076996833,3.4348431942039834,4.5959699245181955,4.8562128624259895,4.76994092646191,3.781664588510553,3.492157711252005,3.948904627614094,3.6131870677444833,3.7930962049947183,3.7842581726818647,2.423048964868533,2.7494771579029327,2.2549945580065467,3.891859773916465,4.172706024688185,3.870840791755113
ZMO2_RS07260,8.857137197394099,8.036488583048344,8.802888129441017,9.005389291737407,9.526141610561565,8.846452352389901,8.650851513892126,8.978400726189514,9.489947783618405,9.397472676954342,9.654796210283298,8.523876511822415,8.764387550142125,8.720521823719604,8.80683093766781,9.082140444759709,8.993335979336823,8.207072754867147,8.173495907173965,8.255933935958529,9.057988807812853,9.237953803456529,9.401138938042804
ZMO2_RS07265,4.025891596718211,3.858710352084408,4.073369732311948,4.990939180795842,4.781204049609669,4.742533621948214,4.865922080786115,5.043746519642721,7.375641773134008,6.918244636559565,7.590476797697376,3.999630632681318,4.143507076128938,3.9542016566017457,4.3165542326569915,4.572380023797673,4.456857728588418,4.599237123905463,4.506821135491296,4.523457312286934,6.140404975000224,6.32889512596425,6.3941013797955835
ZMO2_RS07270,9.413210102458946,8.290779491878649,9.457941866749724,9.140392918579371,9.872087329728569,9.116228926886212,8.402893763555046,8.738843127895151,8.700187020737761,7.982611785996549,8.256481312442332,9.2510887870801,9.131087933920682,9.557003171322593,10.076611257849828,9.791364987318076,10.13369855183863,8.909835796917717,8.644847309180463,8.933967330310793,9.129641092693083,8.682046856809444,8.773583470585326
ZMO2_RS07275,6.985429613379686,6.529759993172392,6.890365158464343,7.583757699439887,7.4574766145804325,6.848420292067815,6.249230361810018,6.540420632530408,7.082279011107887,7.219945584004564,7.085484879121105,7.154137183629895,6.848651395338899,7.071200242097726,7.831210565998096,7.373822957105216,7.4844640995043346,6.493774679343176,6.150673602217868,6.351622269622448,6.885819279375849,6.557412315187435,6.938705763311492
ZMO2_RS07280,6.833980909648858,6.394526183859905,6.788410437820451,7.373204213030553,6.9600379409961235,8.254284185759625,7.9241804357620875,8.368302223596597,10.167280423911564,9.741210184235097,10.472601552219354,6.899999370042715,6.730951424731292,6.749494209286757,7.304801210175758,7.158288446112461,7.127049278428873,8.158567624672129,8.359593929110066,8.229829284735517,9.874547969323391,10.335310281066256,9.989836234176398
ZMO2_RS07285,6.6945055794416914,4.0108260918043355,6.144653942311945,4.682562861196054,6.137799617482316,7.13140866515711,6.998237929342296,7.143353026310119,6.464571438290789,6.154681354570883,6.46797011331666,6.366884926476814,7.1873092896724495,7.199362332096072,6.578706679318212,6.681578554378311,7.2264430279064396,6.635982825603114,7.2104729500064275,7.576083316100482,7.422632284431303,7.934301463862895,7.029337108422989
ZMO2_RS07290,6.862365561302966,6.700936325116778,6.829383671756538,6.875707679583222,6.851647216880632,6.3277412509499245,6.35916073543557,6.516338935584792,7.870388179920163,8.20266145608558,8.010853873208903,6.947493229657663,6.94587664635354,6.992699786021056,6.629223731794944,6.582425876613596,6.450739071395883,6.1609706636862285,6.098028287293241,6.180921074281109,7.9133668428810395,7.8373068869103655,8.21428326289476
ZMO2_RS07295,7.1860419713841965,8.1633626175083,7.0011456815609945,8.725387614949504,7.640581617122212,6.716305756562033,6.656512411071077,6.843674426912048,8.853178151630123,8.99782665141131,8.702063473061564,7.703569387342065,7.209088226253433,7.097786561696389,7.102489293842194,7.170030592452559,6.9841692967699265,6.224849414565319,5.999379630603412,5.991081726476219,8.170054863156205,8.004777796130545,8.451124376143559
ZMO2_RS07300,8.75370478180082,9.443040462099436,8.681425457305515,10.464204484379454,9.579715350634993,8.68744629192985,8.7024356125097,8.757897703530588,10.090645484564906,10.414925467387,9.934070686274342,9.085171595471488,8.701140736248691,8.675142949021454,8.99307617266174,9.01112238496825,8.729543212713773,8.286935396905264,8.09899020591081,8.05050931204961,9.1172106714304,8.924658490705053,9.180519717363113
ZMO2_RS07305,5.239357495257564,4.819154059823532,5.178972722311117,5.977443215996481,5.993369939806982,5.432978620991222,5.083071917649435,5.360558478602754,7.068125300867134,7.081207802752394,7.166535703056951,5.48085406802794,5.569160163784948,5.831094080752349,5.626550953406323,5.670370612667345,5.615561200431264,4.529473324145038,4.485388540272697,4.301975215757834,5.706805966895565,5.656443799498284,5.8170674314324735
ZMO2_RS07315,13.293698298439487,13.324004606035645,13.371027921925299,13.89667364028629,13.787295725640323,14.610781012229308,14.520549580789543,14.660388348343597,13.510463053355819,13.4513031547733,13.241691472249412,13.342794375140128,13.054622714514379,13.23291125472668,13.69646190474805,13.625006685420074,13.680741021790778,14.566374104542392,14.695666003750034,14.58986420097795,13.67303705549417,13.688091460669824,13.525386459307711
ZMO2_RS07320,6.3672153412330434,6.534508254677031,6.393185961153017,5.960152694823337,5.802814431860069,4.572954481743489,4.187858948989682,4.566831104741673,4.395807731899368,3.997510107347965,3.8843216535353284,6.331695282939937,6.421089549118374,6.230487173865918,5.688417854803076,5.9272343995207395,5.7466156745632,3.7896908834874936,3.562772347809138,3.7117659805507177,3.8581478552927724,3.6147444001200277,3.818741668388682
ZMO2_RS07325,7.902846457838352,8.36830301600585,7.840960280094911,7.88778551368649,7.384857765461361,6.501832028950426,6.0791558203975535,6.177123725122812,5.792117404788364,5.7089873179106885,5.340050638773878,8.072594332620511,7.940097576007629,7.952794828171652,7.412652314716431,7.335555725313646,7.161188989300522,5.926442563393305,5.733736838240419,5.671407377808671,5.511681609657266,5.038848592465908,5.361133990331527
ZMO2_RS07330,8.02897482135318,7.245483690123953,8.101623368559915,7.0133248438892135,7.681864963441524,7.046511282032669,6.855701151192724,6.857711195341429,6.285279639713416,6.132013067630769,5.906014918888554,7.862037636565233,8.138962208464763,8.19518033640806,7.47818896711523,7.662972059499788,7.53695099236922,6.497203555533557,6.493891050493679,6.4849457404358155,6.378993989494485,6.362975078242597,6.449887863694739
ZMO2_RS07335,6.607726572027268,6.253169772134151,6.689047908196766,6.1166070155669185,6.689261271981367,5.772081550333145,5.761713446904565,5.626779374864602,5.376780583986364,5.539419679890518,5.137737658114736,6.522789160729164,6.837368350917552,6.766955990746241,6.112421471113072,6.351670107351478,6.101045584180353,5.142927143457338,4.845399190948213,4.9325785035260745,4.715039048361886,4.694209794263973,4.82091143074837
ZMO2_RS07340,7.157423920118331,5.333216774655095,7.130260891280389,6.232568425585438,7.680684805178152,7.412875096998059,6.974804847016474,7.364614983871124,7.01911047397688,7.128079034122733,7.02212344752797,6.585431925603716,7.0648278648535126,7.460503640844923,7.70912955728627,7.6456719634432915,7.862128081355702,7.178357355471341,7.119808235643118,7.196106388387126,8.409575990102724,8.300281134121567,8.452978289699105
ZMO2_RS07345,6.801147527936794,7.489302963929269,6.892914972852502,9.07492750599401,8.26760420970382,7.949823776223631,8.480284998611511,8.417668260411789,7.669005302638711,8.144951921577382,7.528065313633516,6.954963403165954,6.776049689125929,6.806667330269341,7.9929063673570635,7.756070167867692,7.692983853775465,8.06348825401739,7.899288612655595,7.530871338296911,8.496567917301872,8.362524143397385,8.408331950095786
ZMO2_RS07350,5.887395016215799,5.864224635781216,5.735056016433445,5.150536679821277,4.87856043560546,4.956514609409346,4.428515654659331,4.73233819888999,4.681542244372989,4.500893180405328,4.440817175036537,6.4301496653586,6.365511658837727,6.387765622567598,5.906821835055182,5.980707916444458,6.048179231450024,4.86453963195975,4.888614231513525,5.073687516407445,4.860786699935241,4.463505381967801,4.938853776888635
ZMO2_RS07355,8.49259082160356,8.415690052506154,8.401389468020733,7.850172979094997,7.609396168439492,7.228151734467861,6.8517850508578295,7.112468422064842,7.125561683062889,6.57637735777028,6.52940967308281,8.49694969503719,8.662096452716279,8.498922033088013,7.898431737293434,8.010524850321529,7.905145985227154,6.682405592027636,6.552567980643893,6.715435390169261,6.684803319047201,6.481875976609592,6.910976630584105
ZMO2_RS07360,8.70154217429534,8.931447192145045,8.615794578492524,8.29362127994831,7.65797680125636,7.276332839678536,6.651631957969161,7.094116355019873,7.1736991575696205,6.565239809550049,6.551248297348923,8.88745153466314,8.921862957361197,8.675787911773797,8.16372499216669,8.255441046332045,8.12586385484974,6.484328428390643,6.371292944049975,6.430560360903949,6.587343323541658,6.297737679172343,6.673581058602726
ZMO2_RS07365,9.248509085903263,9.076584223426467,9.150138186062433,8.979409943986422,9.534038698844967,8.334296404281146,7.850698152256429,7.930934399057814,7.264559309238457,7.350036803283889,6.917704519607923,9.337030879244391,9.444033948846906,9.579844091520405,9.238536015810027,9.102635302872976,8.951078181197289,7.055243708424971,6.950844945307844,6.941347025149855,6.360719174820931,5.778846322159772,5.99022709796081
ZMO2_RS07370,14.213656216786237,13.693450689501347,14.299763224911247,13.7435390918744,14.4866172117781,13.156975410891318,12.92624882122292,13.072356937354481,12.871617012085192,12.2221230000502,12.359043397932576,13.870042079549274,14.086010928183043,14.040452960833848,14.31741824728283,14.327711716071459,14.436870500684991,12.791574028361197,12.43619656058369,12.587735005253291,12.609457494150714,12.25745013309782,12.38833024720083
ZMO2_RS07375,11.854414719015146,9.498665468235236,11.890714494441008,10.179668722110344,12.356837874187192,11.76821059204663,11.663320145874206,11.438133959890585,10.31624877338956,9.694956978113014,9.84892118078822,11.168906924285267,11.67198768196612,12.071735129560778,12.49177958932201,12.278465238518072,12.79194088501595,12.219885513308974,11.941895491465635,12.417515288973004,11.38511741165961,10.858628485401622,10.94029311176181
ZMO2_RS07380,10.78342742245607,9.062988365468629,10.880182322817097,10.241435109956189,11.431204879599068,10.547164604495036,10.662852682234067,10.31304938614026,9.414796968938282,9.344516723418936,8.935179730445302,10.18678813494697,10.603566197356232,10.754128909849523,11.420088236749882,11.224487736389424,11.602051633103283,11.14866257366153,10.680096944228554,11.161497002320537,10.011719386360141,9.63294053459644,10.157001153893104
ZMO2_RS07385,10.641720234834477,9.188737195406485,10.800512037757304,10.058796077048603,11.331579686057335,9.65645365530896,10.034987519287315,9.396824455350643,8.049988900854403,8.855552886507635,7.807804245731028,10.217408739122437,10.446356176085278,10.687833037614139,11.32662584723113,11.046668050348574,11.40603071462966,10.48510142111059,9.847472593508273,10.414970318969221,9.029188720890689,8.640431882212102,9.133092323328563
ZMO2_RS07390,9.141377411225559,7.888772023611859,9.190212873625624,8.287246432575236,9.449099130610378,8.861211515404715,9.00800783138633,8.82033922664218,8.057499544856107,8.573463321489806,7.931428139819289,8.737682496484693,8.793549713079653,9.283105423542994,9.307985346900285,9.080160764424166,9.394992058551441,8.940148775812132,8.45153602024725,9.00047303345378,9.290173075103544,8.87119107844354,9.505928421226994
ZMO2_RS07395,7.682425624268636,7.713125446329842,7.757527091048714,7.747723545911792,7.469593391024528,7.303505794791747,7.313945179462319,7.2081192302972665,6.823373277564114,7.3574407091321605,6.629665906833106,7.868843098457491,7.948056779621473,7.751543642403772,7.561002837433241,7.61424585177561,7.076297581925671,7.407771354851289,7.436722702806697,7.093391005884823,7.145302342137856,6.753384689397415,6.94088071766421
ZMO2_RS07400,10.576949815212062,10.13146988183947,10.596774819927349,9.71516434125256,10.206695465313325,10.156491726853913,10.12638292633395,10.027523989460722,8.657460207160474,8.915400790115738,8.568565531791734,10.567195593658141,10.648778074331275,10.813435318702002,10.387255625328768,10.471963754729869,10.32192246106841,10.479777995168515,10.436326928773822,10.436759766227832,9.391406679526876,9.077094484713495,9.149096984814197
ZMO2_RS07405,7.876348843851349,8.454660443168738,7.822802272079845,8.797963538850139,8.14447437667279,10.168410080885192,10.597994967336135,10.252040663450273,9.629484799972072,10.23554852598754,9.620908993797887,8.181743514513148,8.076962347189491,7.947592833572608,8.29284921041191,8.252753870171844,8.111291256768139,11.052849895613331,10.882533674915283,11.008840850845978,10.885838287523796,10.578406077961358,10.807723597699816
ZMO2_RS07410,7.923453200463037,8.323251624812428,7.924741868421337,9.530970267943328,9.077006132943033,10.776664052037251,11.60170685412896,11.480519398113717,12.544853410614897,13.155628077135244,12.60978537256041,8.0064619197422,7.982085203799223,7.474102999783162,8.704051132063574,8.808740355731892,8.69679954940038,11.577872489853533,11.26136233478773,11.507024213327023,13.745053730308824,13.728150337693142,14.031520166012871
ZMO2_RS07415,8.952089528887345,7.867162951203345,8.946853065000298,6.685311845222373,8.124302713420686,7.899052157339859,7.634918566361732,7.719217773566301,7.519203294406701,7.507473643455441,7.791962985900034,8.524086946828795,8.959451937722056,9.123450565740413,8.185142254452245,8.32400706171759,8.234754710538045,7.34039743767372,7.481046968459467,7.36456286853903,6.686784545100941,6.718857857829686,6.464376808101647
ZMO2_RS07420,7.236107331317603,6.964611801056683,7.238577761830817,7.2523724906340785,7.942715689006647,9.29878346776493,9.903473333880807,9.72144679396384,10.314331980123653,10.545107778651339,10.64435520737286,7.0781903827957775,7.320196360783266,7.184818576694804,7.436668354356172,7.482877051891842,7.449124477325394,9.549241634305966,9.61314134187938,9.589517577196116,10.54338412193345,10.844278063115086,10.445788809103124
ZMO2_RS07425,8.385661270283894,6.435039225222906,8.378817643977692,7.072756997002153,9.018763880001776,10.767255936128514,11.371414203037341,11.109778540055261,11.972241470018638,11.998997753326428,12.311675821383533,7.649540665820224,8.38178011297408,8.436561960728078,8.429758980507474,8.623198781053468,8.7859800369349,11.359593730895773,11.435205175034355,11.478720685290384,12.19551156754565,12.366856740842067,12.18651768684963
ZMO2_RS07430,4.955034234558756,5.323798860745329,5.020047871351041,6.081671124516349,5.499153168269373,5.075765300617074,4.8248925762999235,5.0225540965764,5.397638782299076,5.074022786845866,4.990594853073985,5.260391091358903,5.0431185472010505,4.835078502811673,5.381693770446776,5.502691347046948,5.461513994906553,5.204063538896893,5.0076050122325135,5.117026426344913,5.922492175467499,5.928303369154496,6.070969424734052
ZMO2_RS07435,8.552020276211541,9.867155440907943,8.587651095505858,8.740947768814163,7.666515550127187,5.019173889361269,5.004905893460153,5.02961342653112,5.128055651363269,4.268502699743596,4.230232985280457,8.62832843275329,8.739300978964016,7.68568710662704,6.693969844015356,7.31902146284734,7.104907457099822,4.924285223354602,4.189508057757124,4.824096574016015,4.899404657065138,4.546113247065838,4.960750533874908
ZMO2_RS07440,10.31482517772837,11.770203630135345,10.279913321483704,10.503739405059333,8.811395631377728,7.41924776819258,6.8989731329811885,7.005556875464883,6.735130829598842,6.404182927923035,6.214665586114167,10.774435710940704,10.669111539198706,10.171383701862302,9.197818227073538,9.288677426991985,8.759450256388673,6.275620402366637,6.1755271916701835,6.151247000880265,5.969109553382367,5.420188133067242,5.790492875891417
ZMO2_RS07445,9.362832531841647,10.319491530395595,9.38857452044612,8.711834536605128,7.606242543357556,6.380881554913917,6.152178267279368,6.2908003134963035,6.16550363578655,5.873435333680984,5.4013820909528665,9.425366450232811,9.695445091150916,8.824524363024766,7.622085019115783,8.030627883503216,7.716191037384975,5.39039358658887,4.905415425713455,5.399802408339462,5.089044630949666,4.6433328681640615,4.980948649481397
ZMO2_RS07450,8.822357687698437,9.204068801616968,8.73502049194866,7.408334543868667,7.087896204617703,6.426567112800153,5.949582637645256,6.188738788687607,6.090540714030445,6.028799301740549,5.8583710026335964,9.141696189907547,9.0426537789113,9.16733167923918,7.34660702811518,7.62034450761353,7.175633681279213,5.4081633623552765,5.405628155969045,5.282015757979724,5.841346457310468,5.663118443549793,5.764697985718055
ZMO2_RS07455,7.996849926715343,8.14472314173446,7.888234661801825,6.86757147043961,6.825528326552642,6.016532360854144,5.6409646396749,5.695467431221555,5.896630468407584,5.921852810209785,5.783120101267068,8.269871059461325,8.177234525397981,8.322476824417194,6.86070964435327,7.022459727793742,6.767484501596157,5.171715991670816,5.081456490683772,5.000655802259801,5.685184074965471,5.740193593676582,5.8614879438635725
ZMO2_RS07460,5.7275419115414525,6.18242190449955,5.676147294415011,6.819222334766299,5.602516102615783,4.869435988874385,4.397655134970666,4.697914741477507,5.649892431209842,5.708653002863205,5.44249179055369,6.061451322911524,5.733885328845685,5.956071076029776,6.001197918288771,5.954743320807318,5.819273032437125,4.166498832947528,4.302073503251882,4.1352817229917695,6.2702914588600525,6.096963154373126,6.061860759980928
ZMO2_RS07465,6.252603188204543,6.58044581002231,6.187149464338319,7.1243419409509885,5.865841940430237,5.665963592314544,5.283032548100072,5.741909154426083,6.43378377943899,6.850090078802817,6.312265920318533,6.568615639594399,6.276707723599082,6.4772543159388025,6.52308200996879,6.241037054980364,6.328527821006144,4.971162098239003,5.109302037977833,4.999142420773772,7.283303674292294,7.306766092718307,7.251385388376643
ZMO2_RS07470,5.836550238080173,6.168408882566863,5.668991092348714,6.770115995828696,5.63412303529102,5.415710301481521,4.936523201715946,5.080645402450474,5.970059275351548,6.237041508949195,5.918173111628123,6.222594461465143,5.95337331525211,5.992927725709154,6.0830702685025475,6.047888538678987,5.924538312806773,4.662329375666666,4.939129087713229,4.670559011681405,6.489878975331888,6.606305994904265,6.511777259455026
ZMO2_RS07475,2.0863158555732984,2.291870396229781,2.1481810168886626,3.3729386277252797,3.1649759575454595,3.126660976970276,3.1248788837735733,3.1567649937274975,4.749074522148672,5.041511846909681,4.958504916086685,2.1009660500525125,2.1257312089819407,2.0711031120954257,2.5889514355985894,2.4195886345965545,2.3807776306674535,2.7152762310876635,2.617081733101185,2.561583940383103,4.880680915147074,4.932456796968692,4.948453337517812
ZMO2_RS07480,6.718087313391073,6.579157574037177,6.76738285980532,6.777190445723231,6.449795683821525,5.640685555515678,4.967591941362436,5.295749551801904,5.7061730172317295,5.512849410555944,5.595626317625647,6.610377022755654,6.605005412187142,6.852141580510139,6.3107089767242055,6.211666945142135,6.3471065548020675,4.505739655184154,4.440400658142707,4.343793855237387,5.5652772663524,5.541809244289119,5.424771530001435
ZMO2_RS07485,7.126725702407796,6.758752870496235,6.986327805941741,4.936031466122011,4.96896065070919,4.853666080901113,5.156726837435796,5.080220724940302,5.852235264024843,6.164840867531991,5.969028827572671,7.44070263344665,7.363871542034636,7.7140880463765695,5.157504079642436,5.522191068684801,5.017608075785948,4.52667047156502,4.340780223917349,4.354647437428846,6.4680879914281615,6.252729237930162,6.195660066212397
ZMO2_RS07490,6.046251226147118,6.004865594854095,6.0178267234841645,5.352818856996421,5.988247983805287,5.543800642997821,5.6596894532527795,5.542783228632021,6.314072089557906,6.2866906648800915,6.611774954466128,6.150168429488589,6.332270537539783,6.421185996949555,5.576616963850286,5.707145888116491,5.573253058034109,5.40797585530147,5.221153319324656,5.148415780672247,6.183332946401815,5.80857143547442,6.262273592768603
ZMO2_RS07495,7.131124041341237,7.029406780904667,7.099201983292572,6.791016943875152,7.382161414716419,7.4907138317717665,7.821136178670906,7.73828411132831,8.287724585235653,8.791430628194574,8.606424478899296,7.308218326149005,7.218804734740236,7.394101597228181,6.829172022026576,6.7120220546589815,6.664221676961384,7.699347221955474,7.477553534005202,7.612731989949207,8.175948635137924,7.838888700392078,8.435549067152923
ZMO2_RS07500,7.867842611118332,7.055705064392552,7.863151281720715,7.345707173123955,8.718845173097177,9.218638935653331,9.642956272773606,9.431678386333227,8.871367082346254,9.661763437354377,9.160545892452223,7.77045756593039,7.937293852002744,8.168512295492286,7.997770437059388,8.008973746589811,7.87260898618244,9.451819911785837,9.364867925048015,9.377606010668877,9.416516547359254,9.298759024683338,9.656836958156482
ZMO2_RS07505,9.98903421284376,9.352479405137327,10.003197251504538,10.325278375889427,11.012699630713678,11.176029184040969,11.409601959435948,11.264738718514748,9.839482070557374,10.387337428142308,9.881812964479936,9.820438673357007,9.915074515963447,10.085686182223167,10.744679752136987,10.6041079885586,10.560404534618028,11.362103629331832,11.234253021949046,11.236685215702895,10.603692113567762,10.618425536745715,11.04153856664685
ZMO2_RS07510,9.88560600148225,9.729528395852224,9.923484571906103,9.731385539929319,9.716721591790973,8.911931114615273,7.993573562637218,8.622018639189749,8.78458825627628,7.973966852597552,8.162268371234356,10.010647079904928,9.867039473594572,10.08778541807465,10.180599459808917,10.120513128596913,10.245837517665668,8.507811660461407,8.417062733938439,8.61666024450336,8.722091078210735,8.407897514164144,8.338592378681938
ZMO2_RS07515,6.8247187733788675,7.287877027702552,6.727662382443879,7.4196002160927215,6.419561678822951,5.524562583580035,4.961986333657129,5.314274991100575,6.0896703667669225,5.939726266650249,5.607243422705379,7.240889371924044,6.889419641402713,6.889658655714342,6.848868692929304,6.751373871424079,6.641753280425086,4.739816545514093,4.4813469856894494,4.586484311958622,5.619634536131311,5.346608523095404,5.4760753739600645
ZMO2_RS07520,7.678663463625886,6.8558313717125285,7.583103812829935,6.524206695791668,6.9287150567118045,6.598559487365701,6.007671223141539,6.455190648673708,6.646999899629174,6.187174439709913,6.3035925015773175,7.695330495120842,7.76663909959892,7.886310071225683,7.309348263563747,7.409415396442305,7.2833060527405316,6.038583588340889,5.981884961951218,5.906398624105315,6.807228723826281,6.712518592842942,6.792138376965202
ZMO2_RS07525,8.5258279260051,8.726707126959182,8.471062352848618,10.078708083037457,8.68684388938683,8.001645187720753,7.251094891558396,7.850395807147456,8.35511276313568,7.9060044974224075,7.825110616474526,8.924105662767046,8.691398679753554,8.756493446305374,9.008294533834128,9.146034959236962,8.975937015311178,7.588627172955726,7.518934606719161,7.485144383119737,7.821171355609786,7.465845366060421,7.629538206569702
ZMO2_RS07530,7.0415945864673715,6.75103442778824,7.048287179066515,7.366898416994933,7.580830847361339,6.763018734797609,6.581159899287809,6.79161313434612,7.4638931667289485,7.844604800963623,7.363278140742906,7.147786533570572,7.045101760873285,7.2066546628218475,7.2947851140841475,7.346635687219848,7.368634001496001,6.195237971342152,6.066215668365794,5.9903657392466645,7.1920543091006985,7.233144060473512,7.360915489210739
ZMO2_RS07535,7.314451136031298,7.488077823009602,7.295009825168686,7.206055549383861,6.561480208281929,6.845939908715497,6.461583547784134,6.67511213251651,7.457069300852978,7.134141563340126,7.35255807408089,7.501437794148392,7.3408247939327,7.409509580510745,6.883024499604162,6.846339784182463,6.699734352594585,6.198643850155341,6.3185824918947855,6.205482314983588,6.595919643300578,6.5779793906789115,6.527599695524104
ZMO2_RS07540,5.779175486070936,5.935487346251283,5.725394977011247,5.94225174579695,5.359198965767515,4.972686354071994,4.486332618097099,4.884232472717256,5.62923675663091,5.358666511183913,5.557391384101424,5.815155589783182,5.743575720949219,5.684808243278691,5.337063175903721,5.472228572126141,5.153208354561567,4.325233993633111,4.282490047119875,4.264996569520718,4.86884105957383,4.66849947273438,4.941243449626054
ZMO2_RS07545,6.1951832020502176,6.038265285108969,6.20030627595919,6.746831153623088,6.425236781187361,6.032827137153548,5.712692528506699,5.981258173438418,6.402946567244336,6.4584585435937205,6.235778240880297,6.219749622770052,6.276260689322509,6.248118746982369,6.352045797286419,6.459055255946524,6.328515713612628,5.5678840071542774,5.555510273547618,5.522613332597826,6.038412276015338,5.930997805504463,6.078815571614002
ZMO2_RS07555,4.0658463462018295,3.932140879443384,4.194832419102961,3.9486943196946593,4.4575344223985525,5.534245239843157,6.384972233162704,6.149382147660723,7.904735743379967,7.7862043239110506,8.183987226722948,4.072864151456639,4.01786332145061,4.222627221138752,3.786771676775505,3.733211108450327,3.5554204789657753,5.734655170276859,5.254883549660019,5.391625565962928,6.385018500919141,6.25788325742294,6.2633520829504175
ZMO2_RS07560,4.467911876056987,3.9954042849191658,4.3929440374919775,3.300773609847241,3.4568152469595157,3.153569252189691,2.7421509027312596,3.2836016809431583,3.89884052065815,4.156665209147662,3.863854307491844,4.607079951155704,4.558070020933159,4.80816900282226,3.6729446355984554,3.8335704147347953,3.7124423047303443,2.4107279896016967,2.7082618230693365,2.6749831280706644,4.786421501145974,4.857790308889293,4.705664740441713
ZMO2_RS07565,9.938208323338811,10.09619854777681,9.869106519203317,7.966264306963242,7.683059430105676,6.751067577338707,5.847609425813516,6.489723395517961,7.149717449490314,6.966750130020799,6.864339235144051,9.65727248608129,9.5684369253801,9.748006078455544,8.081773590585529,8.249322271269682,8.134310609627146,5.34826576625922,5.21550432525948,5.3518886751120505,7.3401280534250155,7.392398670476014,7.275536673113336
ZMO2_RS07570,5.950920583236661,5.755965409335986,5.96262103359364,6.009617602727758,6.326117320161014,5.512416213563435,5.057348314220515,5.356846792429131,6.273233832676613,6.284323001816843,6.404747859373284,6.318410493840176,6.105684271028346,6.501446472096626,6.730906856216271,6.456058637898914,6.6337378132177705,5.183946201921649,5.004143544247392,5.1612921419443625,5.75088180746619,5.616618491129393,5.767224586051484
ZMO2_RS07575,7.201834218802324,7.631391958211924,7.017349999658497,7.141154799384125,6.806496528907907,6.292146358802124,6.157398324947543,6.306518741318982,7.818163389139106,7.767517105527455,7.949644471695715,7.443392348405608,7.358766798103578,7.133612342253195,6.5905613661013565,6.594270231902989,6.516525411254497,5.988735024433496,5.748118113200223,5.875482744637931,7.1026703863772145,6.897987395358536,7.144200853792478
ZMO2_RS07580,8.722767934393861,9.327630768606838,8.586912565278462,8.427697094471618,7.862493791843794,7.27040736808306,7.112587983700807,7.269356819718999,8.323611550079205,8.303648216517201,8.487719757421807,9.035402154741096,8.843045737513963,8.664698086901529,7.944424342705997,7.944615364872475,7.873004537693434,7.028124128447082,6.873465920361378,6.877448342769139,7.297405458386913,7.193599476484851,7.440655657977307
ZMO2_RS07585,9.273223345144025,9.895255149286156,9.122879961104648,8.451529514872774,8.167664181486805,7.81869328508277,7.657537281329504,7.883914647086842,8.560738040283248,8.676773450419235,8.61742689938398,9.569051989179869,9.402454536478377,9.208167149687744,8.310852408236254,8.361774063416807,8.249489644738922,7.459170785028497,7.372902196462241,7.295713645517383,7.9865014836607955,8.054499279153006,8.142267084213959
ZMO2_RS07590,7.512869572145277,6.393586157489949,7.580232378611861,7.0073918692798545,7.819866043718069,7.34096569218854,6.949052263326043,7.020067229225148,7.129322408350934,6.91989918350438,7.197112203515206,7.107218603605449,7.22085434637533,7.398227397806966,7.809962205830766,7.681628294039106,7.844428392994648,6.879511811986097,6.674894913014604,6.739465985151759,6.416717363684545,6.293246949404703,6.203006988487275
ZMO2_RS07595,7.353995031967438,6.757491418061437,7.511951227172609,7.596385868645429,7.775038772895983,7.071675972226145,6.980804450702819,7.120917305591987,7.7777635457247865,7.973947597238271,7.747499481223976,7.297462287210164,7.219077381862863,7.56576450873591,7.7793191983854655,7.600226649849496,7.719368976507066,6.849478056983879,6.6044279485649495,6.780352528919504,8.399688320608103,8.063021849606825,8.367510191172396
ZMO2_RS07600,8.588733153218671,7.783106439747471,8.561140574518628,7.999636840437496,8.72727265818213,7.8732537382326395,7.478562255900531,7.734828418420637,8.001275176204844,7.8956136190344814,8.097303528734484,8.728654767438151,8.70203256562664,9.068494636460372,9.016411135319892,8.96444165352374,8.992124598907958,7.766571572568291,7.420234654826996,7.650225690554982,8.163511840890463,7.707853829443662,8.149133776335537
ZMO2_RS07605,8.16223359702714,7.5216049877014255,8.062213507057006,8.311468260760506,8.088254485821626,7.683123311029661,7.33029184721272,7.725190913481415,8.138734295531616,7.942063623666215,7.8456093053568825,8.204844170436647,8.237184338535078,8.122794148276475,8.392178021838696,8.485060504219444,8.39079763531343,7.667977769919842,7.393011754630456,7.542402147939046,8.37758320427134,8.14130022091492,8.477358249069194
ZMO2_RS07610,7.4521583933223265,7.126108475877332,7.40190346117796,7.825408157144788,7.151031472941634,6.849102862668811,6.743162240099426,6.964432621444407,7.6025147166272,7.657864277943063,7.40948138649799,7.644402392310604,7.721649472418253,7.55040267466328,7.450119264019954,7.658067721180235,7.471432513369124,6.937883821080431,6.620614096093971,6.725405590212555,7.955495853125681,7.879080075684036,8.077506640250181
